Time	(LW,G1)	(G1,G2)	(G2,G3)	(G3,G4)	(G4,G5)	(G5,G6)	(G6,G7)	(G7,G8)	(G8,G9)	(G9,G10)	(G10,G11)	(G11,G12)	(G12,G13)	(G13,G14)	(G14,G15)	(G15,G16)	(G16,G17)	(G17,G18)	(G18,G19)	(G19,G20)	(G20,G21)	(G21,G22)	(G22,G23)	(G23,G24)	(G24,G25)	(G25,G26)	(G26,G27)	(G27,G28)	(G28,G29)	(G29,G30)	(G30,G31)	(G31,G32)	(G32,G33)	(G33,G34)	(G34,G35)	(G35,G36)	(G36,G37)	(G37,G38)	(G38,G39)	(G39,G40)	(G40,G41)	(G41,G42)	(G42,G43)	(G43,G44)	(G44,G45)	(G45,G46)	(G46,G47)	(G47,G48)	(G48,G49)	(G49,G50)	(G50,G51)	(G51,G52)	(G52,G53)	(G53,G54)	(G54,G55)	(G55,G56)	(G56,G57)	(G57,G58)	(G58,G59)	(G59,G60)	(G60,G61)	(G61,G62)	(G62,G63)	(G63,G64)	(G64,G65)	(G65,G66)	(G66,G67)	(G67,G68)	(G68,G69)	(G69,G70)	(G70,G71)	(G71,G72)	(G72,G73)	(G73,G74)	(G74,G75)	(G75,G76)	(G76,G77)	(G77,G78)	(G78,G79)	(G79,G80)	(G80,G81)	(G81,G82)	(G82,G83)	(G83,G84)	(G84,G85)	(G85,G86)	(G86,G87)	(G87,G88)	(G88,G89)	(G89,G90)	(G90,G91)	(G91,G92)	(G92,G93)	(G93,G94)	(G94,G95)	(G95,G96)	(G96,G97)	(G97,G98)	(G98,G99)	(G99,G100)	(G100,RW)
0.009385	0	0	0	3.57468e-08	0	0	0	3.55007e-10	1.04873e-08	0	0	3.27125e-06	8.35303e-06	7.13898e-08	0	0	1.04143e-07	1.08711e-08	0	0	2.13807e-09	0	1.64647e-07	0	0	2.92781e-08	0	0	2.81068e-08	4.5816e-08	0	0	0	4.9071e-09	9.53724e-09	0	1.37779e-09	0	1.81799e-10	1.00313e-08	0	1.12041e-08	2.15399e-10	0	1.72635e-07	2.32704e-09	0	1.53866e-10	8.95911e-09	0	0	0	0	3.17642e-09	2.79283e-08	0	2.20559e-09	0	6.23575e-08	0	0	0	0	1.33331e-08	7.55007e-09	0	1.552e-09	2.33195e-08	2.46917e-09	2.60846e-08	1.14804e-07	4.37109e-08	0	0	6.80017e-09	0	7.33277e-11	0	4.55235e-11	8.00153e-10	0	0	5.69848e-09	0	5.42153e-09	1.33309e-09	1.09969e-08	9.68342e-09	1.65498e-11	2.45408e-08	0	1.97972e-11	0	4.44931e-09	0	1.24477e-08	0	0	2.29228e-08	1.09352e-12	4.79211e-08
0.00939	0	0	0	3.07409e-08	0	0	0	8.38564e-11	8.50813e-09	0	0	6.76677e-06	4.86067e-06	6.84595e-09	0	0	9.30334e-08	1.11376e-08	0	0	2.00105e-09	4.73009e-11	1.54152e-07	0	0	2.03857e-08	0	0	2.40384e-08	3.46431e-08	0	0	0	5.6371e-09	7.41812e-09	0	1.46141e-09	0	1.36303e-11	1.68141e-08	0	1.35044e-08	2.10358e-11	1.88477e-09	8.49017e-08	5.18958e-09	0	1.05395e-10	5.47939e-09	0	0	0	0	1.71988e-09	4.32619e-08	0	1.97801e-09	7.49291e-13	3.46754e-08	0	0	0	0	1.09809e-08	5.46433e-09	0	2.53331e-09	1.58125e-08	3.22656e-09	3.35166e-08	8.96639e-08	4.06758e-08	0	0	7.54347e-09	0	6.28371e-11	0	8.28206e-11	7.06618e-10	0	0	5.54128e-09	0	8.77106e-09	7.68362e-10	1.01018e-08	7.84711e-09	4.42576e-10	1.91534e-08	0	1.50794e-11	0	6.22879e-09	0	1.6048e-08	0	0	2.60482e-08	2.55559e-10	3.14327e-08
0.009395	0	0	0	2.40199e-08	0	0	0	3.6931e-12	6.33911e-09	0	2.71068e-08	1.06177e-05	2.17333e-06	6.49656e-13	0	0	7.54875e-08	1.19879e-08	0	0	1.78761e-09	5.24806e-10	1.28481e-07	0	0	1.22196e-08	0	7.14113e-13	1.97288e-08	2.39123e-08	0	0	0	6.28762e-09	5.39593e-09	0	1.48341e-09	0	0	2.42992e-08	0	1.50875e-08	0	1.40747e-08	2.76494e-08	1.02288e-08	0	7.68154e-11	2.76931e-09	0	0	0	0	8.82139e-10	5.85962e-08	0	1.68262e-09	1.26541e-10	1.43587e-08	0	0	0	0	8.48283e-09	3.70964e-09	0	3.89363e-09	9.45441e-09	4.56382e-09	4.21681e-08	6.51125e-08	3.71286e-08	0	0	7.8613e-09	0	5.19986e-11	0	1.36359e-10	5.99131e-10	0	0	5.08459e-09	0	1.25253e-08	4.48911e-10	8.97244e-09	6.10341e-09	1.97948e-09	1.34613e-08	0	1.0893e-11	0	7.95495e-09	0	1.89487e-08	0	0	2.73809e-08	1.62845e-09	1.77828e-08
0.0094	0	0	0	1.67647e-08	0	0	0	0	4.24816e-09	0	2.84507e-07	1.30174e-05	7.13827e-07	0	0	0	5.5012e-08	1.32942e-08	0	0	1.53304e-09	2.30848e-09	9.41329e-08	0	0	5.87955e-09	0	2.11932e-11	1.53732e-08	1.47086e-08	0	0	0	6.77243e-09	3.63711e-09	0	1.44152e-09	0	0	3.13042e-08	0	1.56918e-08	0	4.18043e-08	3.18049e-09	1.73629e-08	0	5.85302e-11	1.00818e-09	0	0	0	0	4.66085e-10	7.09675e-08	0	1.35631e-09	6.95273e-10	3.22678e-09	0	0	0	0	6.06021e-09	2.31879e-09	0	5.58034e-09	4.79093e-09	6.69716e-09	5.1156e-08	4.38708e-08	3.29141e-08	0	0	7.70841e-09	0	4.13522e-11	0	2.07603e-10	4.86756e-10	0	0	4.3885e-09	0	1.61887e-08	2.88471e-10	7.65654e-09	4.58217e-09	5.26741e-09	8.34358e-09	0	7.35383e-12	0	9.39782e-09	0	2.06734e-08	0	0	2.68141e-08	5.23889e-09	8.07543e-09
0.009405	0	0	0	1.0118e-08	0	0	0	0	2.4694e-09	0	1.23816e-06	1.26284e-05	1.57338e-07	0	0	0	3.52568e-08	1.48438e-08	0	0	1.2807e-09	6.60408e-09	5.90719e-08	0	0	1.90446e-09	0	1.09339e-10	1.12048e-08	7.70219e-09	0	0	0	7.00993e-09	2.23718e-09	0	1.34006e-09	0	0	3.65968e-08	0	1.52181e-08	0	8.41763e-08	0	2.56068e-08	0	4.5161e-11	1.66915e-10	0	0	0	0	2.97203e-10	7.77488e-08	0	1.03846e-09	1.94683e-09	3.62416e-11	0	0	0	0	3.91298e-09	1.29061e-09	0	7.43849e-09	1.90126e-09	9.87469e-09	5.92459e-08	2.73463e-08	2.80161e-08	0	0	7.10665e-09	0	3.13843e-11	0	2.96216e-10	3.77831e-10	0	0	3.54142e-09	0	1.92098e-08	2.2697e-10	6.23265e-09	3.36104e-09	1.06746e-08	4.39657e-09	0	4.5296e-12	0	1.03516e-08	0	2.09278e-08	0	0	2.46289e-08	1.20893e-08	2.47797e-09
0.00941	0	0	0	4.93928e-09	0	0	0	0	1.15717e-09	3.5478e-10	3.46589e-06	9.71109e-06	1.85856e-08	0	0	0	1.90788e-08	1.63238e-08	0	0	1.07208e-09	1.44428e-08	3.01135e-08	0	0	2.07036e-10	0	3.28945e-10	7.47194e-09	3.10719e-09	0	0	0	6.94036e-09	1.22218e-09	0	1.18926e-09	0	0	3.91832e-08	0	1.37437e-08	0	1.34291e-07	0	3.35082e-08	3.70631e-11	3.39677e-11	0	7.47659e-13	0	0	0	2.73275e-10	7.74269e-08	1.39795e-11	7.60769e-10	3.95255e-09	0	0	5.69938e-13	0	0	2.19199e-09	5.98473e-10	0	9.22714e-09	4.86018e-10	1.43201e-08	6.51081e-08	1.57077e-08	2.26007e-08	0	0	6.14065e-09	0	2.24969e-11	0	3.99607e-10	2.79064e-10	0	0	2.64473e-09	0	2.11002e-08	2.36224e-10	4.79874e-09	2.46127e-09	1.80695e-08	1.83232e-09	0	2.43879e-12	0	1.06746e-08	7.18165e-12	1.9668e-08	0	0	2.13802e-08	2.25822e-08	2.69455e-10
0.009415	0	0	0	1.65396e-09	0	0	0	0	3.72476e-10	1.28575e-08	7.08007e-06	5.87444e-06	4.64043e-10	0	0	0	7.98105e-09	1.73517e-08	0	0	9.40291e-10	2.60199e-08	1.10262e-08	0	0	0	3.13109e-14	7.42877e-10	4.39941e-09	7.25518e-10	0	0	0	6.54118e-09	5.62688e-10	2.05281e-13	1.00395e-09	0	0	3.85611e-08	0	1.15048e-08	0	1.81385e-07	0	3.96857e-08	6.25021e-10	2.45227e-11	0	4.87579e-10	0	0	0	3.75746e-10	7.00937e-08	3.14793e-10	5.42747e-10	6.62441e-09	0	0	2.3574e-10	0	1.46723e-14	9.79799e-10	1.97138e-10	0	1.06694e-08	3.61146e-11	2.01526e-08	6.76633e-08	8.268e-09	1.70064e-08	0	0	4.94167e-09	0	1.49867e-11	0	5.12776e-10	1.9499e-10	0	0	1.79624e-09	0	2.1546e-08	3.20027e-10	3.45654e-09	1.86047e-09	2.67117e-08	5.0715e-10	0	1.05108e-12	0	1.03236e-08	1.38077e-10	1.7118e-08	0	0	1.77141e-08	3.61438e-08	0
0.00942	0	0	4.28966e-11	2.0395e-10	0	0	0	0	5.80792e-11	1.05652e-07	1.11143e-05	2.74222e-06	0	0	0	0	2.02417e-09	1.75598e-08	0	0	9.13191e-10	4.02308e-08	1.95641e-09	0	0	0	2.96052e-11	1.39066e-09	2.14245e-09	1.60027e-11	3.72145e-10	0	0	5.83603e-09	1.93924e-10	2.62156e-11	8.01766e-10	0	0	3.48522e-08	0	8.84711e-09	1.58374e-10	2.13858e-07	0	4.30899e-08	2.53479e-09	1.7862e-11	0	2.45983e-09	0	0	0	6.66516e-10	5.74588e-08	1.50592e-09	3.92505e-10	9.72109e-09	0	0	1.16925e-09	0	1.3307e-10	2.81581e-10	2.59311e-11	0	1.15223e-08	0	2.72954e-08	6.639e-08	3.95567e-09	1.16816e-08	0	0	3.66325e-09	0	9.03156e-12	0	6.28526e-10	1.27814e-10	0	0	1.0757e-09	0	2.04818e-08	5.13016e-10	2.29443e-09	1.51592e-09	3.53379e-08	4.7971e-11	0	2.87752e-13	0	9.37057e-09	6.43639e-10	1.37257e-08	0	0	1.41937e-08	5.11928e-08	0
0.009425	0	0	2.43644e-09	0	0	0	0	0	3.51674e-12	4.96179e-07	1.37339e-05	9.506e-07	0	0	0	0	8.65851e-11	1.6711e-08	0	0	1.02828e-09	5.4737e-08	6.10972e-13	0	0	0	1.60681e-10	2.27086e-09	7.46208e-10	0	4.18304e-09	0	0	4.89418e-09	3.48415e-11	1.28983e-10	6.01767e-10	0	0	2.87753e-08	2.34322e-10	6.17109e-09	1.52036e-09	2.23278e-07	0	4.32595e-08	6.55545e-09	1.48587e-11	0	6.30437e-09	0	0	0	1.27659e-09	4.22874e-08	4.35083e-09	3.09278e-10	1.28707e-08	0	0	2.99214e-09	0	7.25882e-10	1.98821e-11	0	0	1.16435e-08	0	3.5401e-08	6.14696e-08	1.6987e-09	7.0823e-09	0	0	2.45445e-09	0	4.68608e-12	0	7.38089e-10	7.76087e-11	0	0	5.3462e-10	0	1.81053e-08	8.76788e-10	1.37266e-09	1.38973e-09	4.24482e-08	0	0	1.63809e-14	0	7.98512e-09	1.85548e-09	1.00501e-08	0	0	1.11941e-08	6.54024e-08	0
0.00943	0	0	1.03207e-08	0	0	0	0	0	2.60793e-11	1.62033e-06	1.34992e-05	2.25832e-07	1.55831e-14	0	0	0	0	1.48052e-08	0	0	1.35735e-09	6.66865e-08	0	0	0	0	4.48434e-10	3.33433e-09	1.15757e-10	0	1.35084e-08	1.33393e-12	0	3.82006e-09	9.16714e-14	3.4168e-10	4.2093e-10	0	0	2.15005e-08	1.80858e-09	3.86084e-09	6.3421e-09	2.07557e-07	0	4.04092e-08	1.33499e-08	1.68399e-11	0	1.19254e-08	0	0	0	2.3692e-09	2.75194e-08	9.52964e-09	2.92461e-10	1.56346e-08	0	0	5.69068e-09	0	1.92936e-09	0	0	0	1.10139e-08	0	4.37896e-08	5.37163e-08	6.41319e-10	3.56313e-09	0	0	1.43619e-09	0	1.88266e-12	0	8.32088e-10	4.27851e-11	0	0	1.91394e-10	0	1.48263e-08	1.48748e-09	7.14101e-10	1.46881e-09	4.6714e-08	0	0	0	0	6.39043e-09	4.10347e-09	6.62459e-09	0	0	8.88451e-09	7.61644e-08	0
0.009435	0	0	2.44869e-08	0	0	0	0	0	1.12103e-09	3.96128e-06	1.05705e-05	3.00643e-08	3.25056e-10	0	0	0	0	1.21152e-08	0	0	2.03506e-09	7.368e-08	0	0	0	0	9.42021e-10	4.49155e-09	0	0	2.8457e-08	2.41436e-11	0	2.73524e-09	0	6.80452e-10	2.71232e-10	0	0	1.43295e-08	5.80216e-09	2.16828e-09	1.78821e-08	1.71657e-07	0	3.5311e-08	2.31773e-08	2.86677e-11	0	1.87604e-08	0	0	0	4.06882e-09	1.54214e-08	1.72967e-08	3.57696e-10	1.75954e-08	0	0	9.05139e-09	0	3.75538e-09	0	0	0	9.73002e-09	0	5.14584e-08	4.43284e-08	2.05009e-10	1.29336e-09	0	3.06262e-12	6.84852e-10	0	4.32395e-13	0	9.01721e-10	2.0688e-11	0	0	3.0571e-11	0	1.11665e-08	2.41147e-09	3.02826e-10	1.77615e-09	4.7329e-08	0	0	0	0	4.80915e-09	7.58671e-09	3.83929e-09	0	0	7.27515e-09	8.12762e-08	0
0.00944	0	0	4.37854e-08	0	0	0	0	0	1.5626e-08	7.51172e-06	6.5504e-06	9.96096e-10	2.01954e-09	0	0	0	0	9.05592e-09	4.44911e-11	0	3.27943e-09	7.43316e-08	0	0	0	0	1.68265e-09	5.63631e-09	0	0	4.74163e-08	1.27124e-10	0	1.75527e-09	0	1.14226e-09	1.58273e-10	0	1.79378e-11	8.31763e-09	1.28779e-08	1.13637e-09	3.92748e-08	1.25466e-07	0	2.90276e-08	3.5615e-08	6.68478e-11	0	2.58573e-08	0	0	0	6.37742e-09	7.08408e-09	2.71949e-08	5.62712e-10	1.84495e-08	0	0	1.26839e-08	0	6.08462e-09	0	0	0	7.98362e-09	0	5.72226e-08	3.4567e-08	5.1371e-11	2.1285e-10	0	8.43164e-11	2.25017e-10	0	7.28563e-15	0	9.39956e-10	8.20478e-12	0	0	0	2.46743e-12	7.63959e-09	3.67301e-09	9.10136e-11	2.37125e-09	4.42038e-08	0	0	0	0	3.41534e-09	1.22435e-08	1.87603e-09	0	0	6.2893e-09	7.95917e-08	0
0.009445	0	0	6.52869e-08	0	0	0	0	0	1.10184e-07	1.126e-05	3.15677e-06	0	5.64455e-09	0	0	0	0	6.07496e-09	1.2595e-09	0	5.38243e-09	6.86318e-08	0	0	0	0	2.69643e-09	6.66967e-09	0	0	6.73292e-08	4.51064e-10	0	9.67072e-10	0	1.70281e-09	8.14384e-11	0	1.69388e-10	4.03398e-09	2.29356e-08	6.36814e-10	7.16557e-08	7.99015e-08	0	2.26037e-08	4.94164e-08	1.78041e-10	0	3.2055e-08	0	0	0	9.11889e-09	2.40147e-09	3.79888e-08	1.04795e-09	1.80781e-08	0	0	1.60825e-08	0	8.67653e-09	0	0	0	6.02251e-09	0	5.99669e-08	2.54794e-08	8.32697e-12	0	0	3.33529e-10	2.73543e-11	0	0	0	9.42549e-10	2.27721e-12	0	0	0	1.1549e-10	4.64982e-09	5.22479e-09	1.26021e-11	3.3365e-09	3.7982e-08	0	0	0	0	2.30729e-09	1.76764e-08	7.10114e-10	0	0	5.82384e-09	7.1386e-08	0
0.00945	0	4.16714e-11	8.48955e-08	0	0	0	0	0	4.96373e-07	1.34727e-05	1.13994e-06	0	1.11811e-08	0	0	0	0	3.56996e-09	5.0419e-09	0	8.64624e-09	5.79201e-08	0	0	0	0	3.98504e-09	7.50816e-09	0	0	8.4411e-08	1.28681e-09	0	4.17642e-10	0	2.31748e-09	3.53098e-11	0	5.65067e-10	1.50802e-09	3.49296e-08	5.06202e-10	1.12395e-07	4.3164e-08	0	1.68297e-08	6.26249e-08	4.73217e-10	0	3.62414e-08	0	0	0	1.19456e-08	4.4676e-10	4.79027e-08	2.09026e-09	1.65758e-08	0	0	1.8722e-08	0	1.12029e-08	0	0	5.98077e-13	4.10281e-09	0	5.89448e-08	1.77424e-08	4.29955e-13	0	1.2521e-09	7.91912e-10	0	0	0	0	9.08692e-10	2.5041e-13	0	0	0	5.17769e-10	2.42984e-09	6.93457e-09	6.16955e-17	4.74625e-09	2.98539e-08	0	0	0	0	1.50659e-09	2.31765e-08	1.67657e-10	0	0	5.78074e-09	5.82918e-08	0
0.009455	0	4.23817e-10	9.8456e-08	0	0	0	0	0	1.59252e-06	1.29074e-05	2.83039e-07	0	1.81258e-08	0	0	0	0	1.769e-09	1.19546e-08	0	1.32576e-08	4.44462e-08	0	0	0	0	5.51649e-09	8.09357e-09	0	0	9.51894e-08	3.1401e-09	0	1.10371e-10	0	2.92626e-09	1.18123e-11	0	1.26664e-09	3.57334e-10	4.70035e-08	7.28967e-10	1.54619e-07	1.87669e-08	0	1.2138e-08	7.29807e-08	1.17504e-09	0	3.7625e-08	0	0	0	1.44136e-08	6.79425e-12	5.51133e-08	4.14767e-09	1.42274e-08	0	0	2.01679e-08	0	1.33045e-08	0	0	1.0743e-10	2.44467e-09	4.26547e-14	5.40277e-08	1.16421e-08	0	0	7.13326e-09	1.49044e-09	0	0	0	0	8.41181e-10	0	0	0	0	1.32196e-09	1.018e-09	8.59789e-09	0	6.62219e-09	2.12309e-08	0	0	0	0	9.78393e-10	2.78607e-08	9.31685e-12	0	0	6.06882e-09	4.28286e-08	0
0.00946	0	1.75988e-09	1.03026e-07	0	0	0	0	0	3.84826e-06	9.87004e-06	3.74331e-08	1.84363e-11	2.55444e-08	0	0	0	0	6.89481e-10	2.17202e-08	0	1.91287e-08	3.06932e-08	0	0	0	0	7.21864e-09	8.39872e-09	0	0	9.75303e-08	6.74196e-09	0	4.84839e-12	0	3.4621e-09	2.45837e-12	0	2.27147e-09	2.46649e-11	5.69545e-08	1.68626e-09	1.88777e-07	5.82738e-09	0	8.63098e-09	7.85227e-08	2.66004e-09	0	3.59379e-08	0	0	0	1.61035e-08	0	5.83164e-08	7.84997e-09	1.14349e-08	0	0	2.01742e-08	0	1.46604e-08	0	0	5.32718e-10	1.20052e-09	1.63355e-10	4.58142e-08	7.15295e-09	0	0	1.90716e-08	2.49355e-09	0	0	0	0	7.46089e-10	0	0	0	0	2.56178e-09	2.90851e-10	9.97513e-09	0	8.88607e-09	1.33941e-08	0	0	0	0	6.61093e-10	3.08872e-08	0	0	0	6.58692e-09	2.77024e-08	0
0.009465	0	5.00174e-09	9.77981e-08	0	0	0	0	3.91499e-09	7.22342e-06	5.95816e-06	5.41734e-10	8.01741e-10	3.22669e-08	0	0	4.90836e-12	0	1.81342e-10	3.31782e-08	0	2.57727e-08	1.87185e-08	0	0	0	0	8.97849e-09	8.42734e-09	0	0	9.12597e-08	1.29361e-08	0	0	0	3.86149e-09	1.29461e-13	0	3.51028e-09	0	6.2896e-08	4.57316e-09	2.05958e-07	8.9026e-10	0	6.18793e-09	7.81755e-08	5.45899e-09	0	3.15063e-08	0	0	8.96766e-12	1.67332e-08	0	5.71178e-08	1.38845e-08	8.61844e-09	0	3.96327e-11	1.87398e-08	0	1.50548e-08	0	0	1.39615e-09	4.28271e-10	1.08617e-09	3.55704e-08	4.05807e-09	0	0	3.67806e-08	3.92913e-09	0	0	0	0	6.31905e-10	0	0	0	0	4.17547e-09	3.16613e-11	1.08419e-08	0	1.1329e-08	7.22479e-09	0	0	0	0	4.93021e-10	3.1683e-08	0	0	0	7.20479e-09	1.51252e-08	0
0.00947	0	1.1286e-08	8.43111e-08	0	0	0	0	7.12452e-08	1.07182e-05	2.77274e-06	0	3.70732e-09	3.72369e-08	0	0	3.88667e-10	0	1.97189e-11	4.44728e-08	0	3.22931e-08	9.73253e-09	0	0	0	0	1.06494e-08	8.20895e-09	0	0	7.81311e-08	2.24008e-08	0	0	0	4.075e-09	0	0	4.86214e-09	0	6.38759e-08	1.18865e-08	2.01489e-07	1.04704e-12	0	4.58742e-09	7.20865e-08	1.01716e-08	0	2.5165e-08	0	0	3.24907e-10	1.6209e-08	0	5.20418e-08	2.27564e-08	6.12066e-09	0	1.16335e-09	1.61326e-08	0	1.44239e-08	0	0	2.72588e-09	7.64365e-11	3.43747e-09	2.49169e-08	2.06455e-09	0	0	5.83032e-08	6.01219e-09	0	0	0	0	5.08365e-10	0	0	0	0	6.00951e-09	0	1.10443e-08	0	1.36221e-08	3.08579e-09	0	0	0	0	4.28997e-10	3.00844e-08	0	0	0	7.75834e-09	6.36251e-09	0
0.009475	0	2.15382e-08	6.58477e-08	0	0	0	0	4.15299e-07	1.26915e-05	9.45905e-07	0	9.85161e-09	3.97917e-08	0	0	1.71816e-09	0	0	5.34824e-08	0	3.75372e-08	4.01052e-09	0	0	0	0	1.2067e-08	7.79026e-09	0	0	6.11638e-08	3.52432e-08	0	0	0	4.07574e-09	0	0	6.17281e-09	0	6.01507e-08	2.74864e-08	1.76975e-07	0	0	3.60022e-09	6.15686e-08	1.72728e-08	0	1.80435e-08	0	0	1.44289e-09	1.46606e-08	0	4.42945e-08	3.44679e-08	4.14461e-09	0	4.80799e-09	1.286e-08	0	1.28695e-08	0	0	4.44816e-09	1.66149e-13	7.73608e-09	1.53855e-08	8.83863e-10	1.29808e-13	0	8.03352e-08	9.05892e-09	0	0	0	0	3.85314e-10	0	0	0	0	7.84693e-09	0	1.05407e-08	0	1.53772e-08	8.5611e-10	0	0	0	1.76602e-12	4.4599e-10	2.63732e-08	0	0	0	8.06961e-09	1.59966e-09	0
0.00948	0	3.59159e-08	4.62973e-08	0	0	0	0	1.46703e-06	1.20289e-05	2.0848e-07	0	1.99932e-08	3.97967e-08	0	0	4.20212e-09	0	0	5.8382e-08	0	4.03911e-08	1.08742e-09	0	0	0	0	1.30723e-08	7.22571e-09	0	0	4.36477e-08	5.06119e-08	0	0	0	3.8636e-09	0	0	7.27609e-09	0	5.30291e-08	5.5617e-08	1.39485e-07	0	0	3.03706e-09	4.8672e-08	2.68382e-08	0	1.12929e-08	0	0	3.75639e-09	1.23958e-08	0	3.53699e-08	4.82377e-08	2.74351e-09	0	1.1771e-08	9.49811e-09	0	1.06373e-08	0	0	6.39631e-09	0	1.40944e-08	8.03759e-09	2.71535e-10	1.32949e-12	0	9.89825e-08	1.34781e-08	0	0	0	0	2.71634e-10	0	0	0	0	9.44613e-09	0	9.40735e-09	1.40695e-11	1.62447e-08	6.55589e-11	0	0	0	1.76527e-10	5.41921e-10	2.12055e-08	0	0	0	7.99026e-09	5.93763e-11	0
0.009485	0	5.33185e-08	2.89672e-08	0	0	0	0	3.69401e-06	9.09646e-06	1.89184e-08	0	3.41817e-08	3.76161e-08	0	0	7.77814e-09	0	0	5.81448e-08	0	4.01229e-08	8.98331e-11	0	0	0	0	1.35379e-08	6.56892e-09	0	0	2.82256e-08	6.65475e-08	2.07446e-11	0	0	3.46505e-09	0	0	8.02236e-09	0	4.43747e-08	9.87295e-08	9.83568e-08	0	0	2.75926e-09	3.55673e-08	3.82872e-08	0	5.8324e-09	0	0	7.49574e-09	9.80772e-09	0	2.66386e-08	6.24151e-08	1.85791e-09	0	2.20838e-08	6.52397e-09	4.45571e-10	8.06727e-09	0	0	8.34021e-09	0	2.20404e-08	3.2676e-09	3.32536e-11	4.6818e-12	0	1.10786e-07	1.97165e-08	0	0	0	0	1.74374e-10	0	0	0	0	1.05804e-08	0	7.81818e-09	1.41274e-10	1.60268e-08	0	6.49239e-13	0	0	8.116e-10	7.33013e-10	1.54477e-08	0	0	1.5583e-12	7.45658e-09	0	0
0.00949	0	7.12598e-08	1.58056e-08	0	0	0	8.69748e-11	7.06642e-06	5.42957e-06	0	0	5.14502e-08	3.39448e-08	0	0	1.21192e-08	0	0	5.28212e-08	0	3.66432e-08	0	0	0	0	0	1.33917e-08	5.86648e-09	0	0	1.6373e-08	8.02879e-08	6.47966e-10	0	0	2.92863e-09	0	0	8.30623e-09	0	3.59859e-08	1.54869e-07	6.17343e-08	0	0	2.66878e-09	2.39848e-08	5.02778e-08	0	2.17958e-09	0	0	1.26145e-08	7.27305e-09	0	1.90608e-08	7.47082e-08	1.37923e-09	0	3.48258e-08	4.23542e-09	3.11704e-09	5.5496e-09	0	0	1.00212e-08	0	3.05019e-08	8.32367e-10	0	1.08578e-11	0	1.13681e-07	2.81335e-08	0	0	0	0	9.81619e-11	0	0	0	0	1.10811e-08	0	6.00994e-09	5.67411e-10	1.47587e-08	0	2.81443e-11	0	0	2.04933e-09	1.04787e-09	9.97255e-09	0	0	2.46354e-10	6.52918e-09	0	0
0.009495	0	8.63032e-08	7.24767e-09	0	0	0	3.83889e-08	1.05737e-05	2.50215e-06	0	0	6.97368e-08	2.95796e-08	0	7.67088e-12	1.66745e-08	0	0	4.35222e-08	6.43874e-12	3.05779e-08	0	0	0	0	0	1.26328e-08	5.15471e-09	0	0	8.37341e-09	8.90807e-08	3.07508e-09	0	0	2.31686e-09	1.65177e-13	0	8.08753e-09	4.03563e-11	2.91423e-08	2.16168e-07	3.42732e-08	0	0	2.69248e-09	1.48985e-08	6.08683e-08	0	3.82407e-10	0	0	1.8713e-08	5.0712e-09	0	1.30915e-08	8.27206e-08	1.21266e-09	0	4.81747e-08	2.71295e-09	9.27238e-09	3.42162e-09	0	0	1.1198e-08	0	3.80124e-08	4.93243e-11	0	2.01123e-11	0	1.0753e-07	3.8801e-08	0	0	0	0	4.49204e-11	0	0	0	0	1.08722e-08	0	4.23e-09	1.54276e-09	1.26779e-08	0	1.17377e-10	0	0	3.92774e-09	1.51999e-09	5.47177e-09	0	0	1.22348e-09	5.35602e-09	0	0
0.0095	0	9.50127e-08	2.58851e-09	0	0	0	3.26838e-07	1.25543e-05	8.50782e-07	0	0	8.61656e-08	2.52168e-08	0	8.19869e-11	2.07716e-08	0	1.99579e-11	3.21399e-08	1.96638e-09	2.30829e-08	0	0	0	0	0	1.13347e-08	4.45897e-09	0	0	3.65946e-09	9.10808e-08	8.7384e-09	0	0	1.6965e-09	2.21116e-12	0	7.40832e-09	4.01821e-10	2.45028e-08	2.69913e-07	1.67425e-08	0	0	2.76964e-09	8.51318e-09	6.79599e-08	0	0	0	0	2.5049e-08	3.3471e-09	2.91743e-11	8.75561e-09	8.46422e-08	1.32183e-09	0	5.97686e-08	1.86475e-09	1.93146e-08	1.86679e-09	0	0	1.16935e-08	0	4.31021e-08	0	0	3.24688e-11	0	9.40439e-08	5.12712e-08	0	0	0	0	1.38277e-11	0	0	0	0	9.98557e-09	0	2.68414e-09	3.32159e-09	1.01394e-08	0	2.84319e-10	0	0	6.3776e-09	2.17946e-09	2.33442e-09	0	0	3.24127e-09	4.11364e-09	0	8.14104e-12
